treatment,seed,date,avg_market_price,avg_price_increase,total_consumer_payment_increase,avg_load,prompt_profit_minus_compliance,mean_reasoning_profit_minus_compliance
tarj_balanced_profit_compliance,2,2020-07-05,50.63398532245833,17.924162794958335,2588596.067373446,4974.675,0.0092115060139728,0.0288645570811345
tarj_balanced_profit_compliance,2,2020-07-06,53.74162707175,21.486609284250004,3102519.9581789877,5019.170833333333,0.0092115060139728,0.038400710646832883
tarj_balanced_profit_compliance,2,2020-07-07,42.533421844083335,13.124173031583332,1711591.2424030076,4619.287499999999,0.0092115060139728,0.04767267651792166
tarj_balanced_profit_compliance,3,2020-07-01,73.59235103047916,39.41299737547917,6018971.389035851,5157.7625,0.0092115060139728,0.006065928123243718
tarj_balanced_profit_compliance,3,2020-07-02,78.321587383,42.5172138005,6680439.149945468,5265.720833333334,0.0092115060139728,0.020588933646988477
tarj_balanced_profit_compliance,2,2020-07-02,69.600504034125,33.796130451625,5317507.899749676,5265.720833333334,0.0092115060139728,0.02838272075547284
tarj_guided_profit,2,2020-07-06,55.67601994445834,23.421002156958334,3320214.986900266,5019.170833333333,0.0595828636501931,0.053856463677998255
tarj_guided_profit,2,2020-07-05,59.957468954,27.2476464265,3905729.960973507,4974.675,0.0595828636501931,0.06434111687195695
tarj_guided_profit,2,2020-07-04,75.97172103704166,41.310838004541665,6285190.377847218,5193.141666666666,0.0595828636501931,0.06114751087369622
tarj_guided_profit,2,2020-07-03,87.336301612625,50.902522325125,8044055.458954723,5337.145833333333,0.0595828636501931,0.04360655982435606
tarj_guided_profit,2,2020-07-02,85.042517877625,49.238144295125004,7755795.401489739,5265.720833333334,0.0595828636501931,0.05222858201292192
tarj_guided_profit,2,2020-07-01,79.44577140700001,45.266417752,6922834.787598793,5157.7625,0.0595828636501931,0.04243414738859592
tarj_guided_profit,1,2020-07-01,88.283115027375,54.103761372375004,8238129.132270188,5157.7625,0.0595828636501931,0.051940745395891316
tarj_guided_profit,1,2020-07-06,65.31053564862499,33.055517861125,4680608.313440818,5019.170833333333,0.0595828636501931,0.06030668175656898
tarj_guided_profit,1,2020-07-05,63.620404786125,30.910582258625,4418868.664767864,4974.675,0.0595828636501931,0.05000737982095225
tarj_guided_profit,1,2020-07-04,98.49338425987499,63.832501227375,9732404.72222596,5193.141666666666,0.0595828636501931,0.05912851359901394
tarj_guided_profit,1,2020-07-03,109.45129547237501,73.017516184875,11538747.938134607,5337.145833333333,0.0595828636501931,0.061245301952317144
tarj_guided_profit,1,2020-07-02,93.07970155612499,57.275327973625004,8987027.816839343,5265.720833333334,0.0595828636501931,0.05686812281071246
tarj_guided_profit,2,2020-07-07,51.6711343415,22.261885529,2858433.2695831284,4619.287499999999,0.0595828636501931,0.0487004825639224
tarj_guided_profit,1,2020-07-07,59.96900136775,30.55975255525,3896051.4516962343,4619.287499999999,0.0595828636501931,0.06958359710986987
tarj_guided_profit,3,2020-07-01,79.04932406860416,44.869970413604165,6838023.316349284,5157.7625,0.0595828636501931,0.048700476751520096
tarj_guided_profit,4,2020-07-03,84.84769357654166,48.413914289041664,7559190.397154344,5337.145833333333,0.0595828636501931,0.036963428681442326
tarj_guided_profit,3,2020-07-03,88.03815154445833,51.604372256958335,8118591.836033437,5337.145833333333,0.0595828636501931,0.06522387006901507
tarj_guided_profit,5,2020-07-06,68.830413358625,36.575395571125,5174388.003938356,5019.170833333333,0.0595828636501931,0.06375831372238117
tarj_guided_profit,5,2020-07-03,87.86013690112499,51.42635761362501,8017849.48944872,5337.145833333333,0.0595828636501931,0.04950652592567212
tarj_guided_profit,5,2020-07-02,84.317016854875,48.512643272374994,7529009.796182054,5265.720833333334,0.0595828636501931,0.06629061931891804
tarj_guided_profit,5,2020-07-01,79.857646661125,45.678293006124996,6891638.733254775,5157.7625,0.0595828636501931,0.04966231344975284
tarj_guided_profit,4,2020-07-07,48.01294067091667,18.603691858416667,2408833.814701313,4619.287499999999,0.0595828636501931,0.08583109982142946
tarj_guided_profit,4,2020-07-06,59.987285356291665,27.732267568791666,3971540.346296757,5019.170833333333,0.0595828636501931,0.07175549434770648
tarj_guided_profit,3,2020-07-02,85.93940614154167,50.13503255904167,7860583.432167468,5265.720833333334,0.0595828636501931,0.0575558552296989
tarj_guided_profit,4,2020-07-05,56.98784611079167,24.278023583291667,3508182.1330798096,4974.675,0.0595828636501931,0.05424472796590244
tarj_guided_profit,4,2020-07-02,76.26108165695832,40.456708074458334,6277590.238423295,5265.720833333334,0.0595828636501931,0.0459525884030941
tarj_guided_profit,4,2020-07-01,72.83806051195833,38.65870685695833,5822103.944120994,5157.7625,0.0595828636501931,0.06780282928754164
tarj_guided_profit,3,2020-07-07,60.002854903625,30.593606091124997,3933121.005212979,4619.287499999999,0.0595828636501931,0.03854007876075994
tarj_guided_profit,3,2020-07-06,63.644765905208324,31.389748117708333,4438911.401908688,5019.170833333333,0.0595828636501931,0.052504126371360635
tarj_guided_profit,3,2020-07-05,59.44538422579166,26.735561698291665,3816068.063861041,4974.675,0.0595828636501931,0.06580462073255222
tarj_guided_profit,3,2020-07-04,84.57968793195833,49.91880489945834,7595033.043594596,5193.141666666666,0.0595828636501931,0.06252796542823232
tarj_guided_profit,4,2020-07-04,73.170737439875,38.509854407375,5807154.134704472,5193.141666666666,0.0595828636501931,0.06077547513131878
tarj_guided_profit,5,2020-07-07,60.201829649,30.792580836499997,3924769.717027779,4619.287499999999,0.0595828636501931,0.06081005132485943
tarj_guided_profit,5,2020-07-05,64.898004426125,32.188181898625,4583099.37474012,4974.675,0.0595828636501931,0.06425859678534762
tarj_guided_profit,5,2020-07-04,88.53554137612501,53.87465834362499,8153369.8052629,5193.141666666666,0.0595828636501931,0.055468328543113475
tarj_default,3,2020-07-06,45.29780356789583,13.042785780395832,1847097.4383774954,5019.170833333333,0.1252509049534585,0.0719771850957017
tarj_default,3,2020-07-07,40.556880185666664,11.147631373166668,1439656.3160574115,4619.287499999999,0.1252509049534585,0.08400952234192795
tarj_default,4,2020-07-01,80.39346756229166,46.21411390729167,7001685.915399216,5157.7625,0.1252509049534585,0.05406374583663365
tarj_default,4,2020-07-02,83.10015844870834,47.29578486620833,7380263.772942503,5265.720833333334,0.1252509049534585,0.05992809401461874
tarj_default,4,2020-07-03,85.53742040670834,49.10364111920833,7697724.505816702,5337.145833333333,0.1252509049534585,0.06337001881000798
tarj_default,4,2020-07-05,79.13556642916667,46.425743901666664,6610917.329924078,4974.675,0.1252509049534585,0.07427833741322004
tarj_default,3,2020-07-05,44.97577527654167,12.265952749041665,1747958.5068093704,4974.675,0.1252509049534585,0.07950426320344331
tarj_default,4,2020-07-06,82.86647164520834,50.611453857708334,7193371.91596969,5019.170833333333,0.1252509049534585,0.08896122891209401
tarj_default,5,2020-07-01,95.80291933947916,61.62356568447917,9481628.219150735,5157.7625,0.1252509049534585,0.07097689685016444
tarj_default,5,2020-07-02,106.49891671812499,70.694543135625,11222545.719376646,5265.720833333334,0.1252509049534585,0.05982245581295138
tarj_default,5,2020-07-03,113.34333578825,76.90955650075,12242675.837941958,5337.145833333333,0.1252509049534585,0.06621977792678913
tarj_default,5,2020-07-04,98.82660836999999,64.1657253375,9890654.873330923,5193.141666666666,0.1252509049534585,0.08149841065667063
tarj_default,5,2020-07-05,50.29820725758333,17.58838473008333,2513765.3796328604,4974.675,0.1252509049534585,0.05692082484262806
tarj_default,5,2020-07-07,47.562325621250004,18.153076808749997,2357896.9340256164,4619.287499999999,0.1252509049534585,0.05490743971451738
tarj_default,4,2020-07-07,82.67474240404167,53.26549359154166,6876576.564495574,4619.287499999999,0.1252509049534585,0.0776125591366812
tarj_default,3,2020-07-04,76.95754934183334,42.29666630933333,6502027.406089849,5193.141666666666,0.1252509049534585,0.07132459695736648
tarj_default,5,2020-07-06,50.77941101989583,18.52439323239583,2644465.388717145,5019.170833333333,0.1252509049534585,0.07340829468622997
tarj_default,3,2020-07-02,84.83036155245834,49.02598796995833,7738103.637543282,5265.720833333334,0.1252509049534585,0.06307025954464283
tarj_default,1,2020-07-01,85.85364736485417,51.67429370985417,7909457.157538729,5157.7625,0.1252509049534585,0.059598421695199244
tarj_default,3,2020-07-03,86.53562827100001,50.1018489835,7935677.464301362,5337.145833333333,0.1252509049534585,0.0818012455617863
tarj_default,1,2020-07-02,97.04799798620833,61.24362440370834,9669827.061651608,5265.720833333334,0.1252509049534585,0.06119826551925006
tarj_default,1,2020-07-03,99.478452829125,63.044673541625,9988403.51221198,5337.145833333333,0.1252509049534585,0.07257623833888438
tarj_default,1,2020-07-04,88.64947153404167,53.98858850154167,8295503.536512248,5193.141666666666,0.1252509049534585,0.06209341876085213
tarj_default,1,2020-07-05,58.14791630120833,25.43809377370833,3618852.236984184,4974.675,0.1252509049534585,0.07973506265630663
tarj_default,1,2020-07-06,67.87121846775,35.616200680249996,5104839.032675597,5019.170833333333,0.1252509049534585,0.0683928758538794
tarj_default,1,2020-07-07,55.88920837187499,26.479959559374993,3424781.7192907883,4619.287499999999,0.1252509049534585,0.08174945730999073
tarj_default,4,2020-07-04,83.01840876258333,48.35752573008333,7334380.174883548,5193.141666666666,0.1252509049534585,0.07348367026818667
tarj_default,2,2020-07-02,55.59037705329167,19.786003470791666,3075295.0926126298,5265.720833333334,0.1252509049534585,0.0481059972007761
tarj_default,2,2020-07-03,57.06588004891666,20.632100761416666,3224962.1125716213,5337.145833333333,0.1252509049534585,0.04508196792779
tarj_default,2,2020-07-04,53.735412900291664,19.074529867791668,2881765.1065585623,5193.141666666666,0.1252509049534585,0.05855364988059426
tarj_default,2,2020-07-05,49.038086698166666,16.328264170666667,2352278.8938650065,4974.675,0.1252509049534585,0.06367332930989936
tarj_default,2,2020-07-06,49.94512375697917,17.690105969479166,2538733.7043332704,5019.170833333333,0.1252509049534585,0.03886441748058978
tarj_default,2,2020-07-07,48.23159260629166,18.822343793791664,2450722.225776043,4619.287499999999,0.1252509049534585,0.05272514139029254
