treatment,round,max_firm_regret,total_current_profit
tarj_compliance,118,103623.46685972394,134770.85864519997
tarj_compliance,119,55560.36509625604,93037.25656710009
tarj_compliance,120,21944.747941676993,93037.25656710009
tarj_compliance,121,17383.758625770002,93037.25656710009
tarj_compliance,122,15573.085135857002,83066.77050030004
tarj_compliance,123,13724.217571473002,83066.77050030004
tarj_compliance,124,13249.446903387,83066.77050030004
tarj_compliance,125,13219.9493175,83066.77050030004
tarj_compliance,126,13749.501216519,83066.77050030004
tarj_compliance,127,17546.34354588,83066.77050030004
tarj_compliance,128,28795.46921360396,105899.40084999791
tarj_compliance,129,74558.0263299,149539.70731156797
tarj_compliance,130,172775.53322584805,162028.08462386648
tarj_compliance,131,250912.8398181781,205696.9156612855
tarj_compliance,132,327916.348125282,229067.08991770563
tarj_compliance,133,321904.0409272501,876393.8571552149
tarj_compliance,134,324217.525935441,1084562.2363564798
tarj_compliance,135,330520.1094405436,1225320.0118760373
tarj_compliance,136,329234.87672577763,1224656.3429135873
tarj_compliance,137,332981.856420852,879111.2813663593
tarj_compliance,138,324108.058127382,252808.3966393831
tarj_compliance,139,266882.1537589381,182452.88581431843
tarj_compliance,140,252910.247776812,163003.90030197368
tarj_compliance,141,208967.27268686396,145892.5837872001
tarj_compliance,142,123103.67048040002,134770.85864519997
tarj_compliance,143,44802.59880796802,93037.25656710009
tarj_compliance,144,20634.97773374399,93037.25656710009
tarj_compliance,145,16884.829468467004,83066.77050030004
tarj_compliance,146,14036.049193707,83066.77050030004
tarj_compliance,147,12470.455595466005,80861.55059430008
tarj_compliance,148,11225.938400423998,80861.55059430008
tarj_compliance,149,10501.140575772,80861.55059430008
tarj_compliance,150,9914.394648366006,80861.55059430008
tarj_compliance,151,11558.839726863,80861.55059430008
tarj_compliance,152,15811.455880170002,83066.77050030004
tarj_compliance,153,24039.23261153699,105340.26341220152
tarj_compliance,154,53673.825705408024,127775.40881193732
tarj_compliance,155,126732.40054001,168620.62117517192
tarj_compliance,156,190107.10677830636,301382.5078306335
tarj_compliance,157,218530.38509466004,356479.26722473
tarj_compliance,158,236298.5275829101,505409.88327930745
tarj_compliance,159,239975.15743941005,506427.24120293243
tarj_compliance,160,235244.56035738,588824.367365927
tarj_compliance,161,224021.21084547596,525588.261087702
tarj_compliance,162,188583.61756462333,317628.5317001001
tarj_compliance,163,136469.46518252394,227542.70757635514
tarj_compliance,164,122674.14588694808,203602.48296355677
tarj_compliance,165,72485.92893746392,149513.55160758717
tarj_compliance,166,45094.56323750396,93037.25656710009
tarj_compliance,167,20814.30005136899,93037.25656710009
tarj_compliance,168,15862.233080142,83066.77050030004
tarj_default,1,14069.760720435,83066.77050030004
tarj_default,2,11997.089574327,80861.55059430008
tarj_default,3,10614.916978478996,80861.55059430008
tarj_default,4,10686.553972776002,80861.55059430008
tarj_default,5,11480.179497831004,80861.55059430008
tarj_default,6,15891.473137703995,110107.49014793767
tarj_default,7,33714.49928513401,169018.99936808104
tarj_default,8,55293.15373519806,260425.73582415798
tarj_default,9,146461.0199956581,535896.0676908689
tarj_default,10,247755.274034864,722877.7992532238
tarj_default,11,295107.996109316,1225668.3816350438
tarj_default,12,299965.2608400782,2220071.823043705
tarj_default,13,347863.94913514826,4025764.8715258623
tarj_default,14,325617.6052045799,6268411.599898981
tarj_default,15,341271.72391164,7610928.5693154
tarj_default,16,338178.65984786395,7303891.40416706
tarj_default,17,395636.1834425638,4928064.837488692
tarj_default,18,406238.10838614,1880032.67876713
tarj_default,19,355039.587589166,994910.6421257945
tarj_default,20,355789.5320543882,518293.294626254
tarj_default,21,246133.3874447656,275861.6697311246
tarj_default,22,136013.28125686804,143022.22557444553
tarj_default,23,49426.969051614,100648.67626446007
tarj_default,24,21607.62198454199,93037.25656710009
tarj_default,25,15223.286647161003,83066.77050030004
tarj_default,26,12455.004479048996,80861.55059430008
tarj_default,27,10748.358438443998,80861.55059430008
tarj_default,28,10569.968276175,80861.55059430008
tarj_default,29,10985.743772487,80861.55059430008
tarj_default,30,15100.195104807,128046.39864745765
tarj_default,31,30051.29386709401,174776.65012110706
tarj_default,32,53979.31380228609,273945.564079386
tarj_default,33,150784.523298524,537722.3727958918
tarj_default,34,256311.23223014615,741564.382186636
tarj_default,35,306289.10125787003,1234799.80667943
tarj_default,36,357545.9455845121,2300440.0177540598
tarj_default,37,395554.0666975078,5470070.968722372
tarj_default,38,365619.0177363721,7662970.563776851
tarj_default,39,398964.8270323321,8086786.2751510795
tarj_default,40,408429.9923803441,7780766.83000764
tarj_default,41,466738.5054,5562811.13292111
tarj_default,42,415686.7419950001,3219764.033786494
tarj_default,43,410497.56428868417,1126906.8014786278
tarj_default,44,384624.3775120457,844962.6790425354
tarj_default,45,358996.652048811,302412.6217206309
tarj_default,46,192583.4706970561,147996.37417707607
tarj_default,47,61365.96548356802,100648.67626446007
tarj_default,48,23574.429164253,93037.25656710009
tarj_default,49,17048.444890599,83066.77050030004
tarj_default,50,14166.681359778002,83066.77050030004
tarj_default,51,12405.841835903995,80861.55059430008
tarj_default,52,12046.252217472,80861.55059430008
tarj_default,53,12129.126387345,80861.55059430008
tarj_default,54,16206.009681974998,128931.05030919205
tarj_default,55,34507.187795807986,169759.90827205204
tarj_default,56,62647.00780413609,290609.3049972435
tarj_default,57,168609.493055954,557675.7437944119
tarj_default,58,253501.964321922,841315.2685099446
tarj_default,59,313014.37156579597,1481043.9392871526
tarj_default,60,418801.9703797078,2501829.8100173264
tarj_default,61,204603.949479762,6522764.483233712
tarj_default,62,262196.59323038394,7911283.229697923
tarj_default,63,300212.42233806,8091487.9299366
tarj_default,64,310258.03748324397,7788071.358506845
tarj_default,65,370968.703193652,5573199.239019204
tarj_default,66,368087.29787015414,3725777.7274545496
tarj_default,67,422014.360815832,1134140.3993602537
tarj_default,68,379977.7669278917,843623.6037964813
tarj_default,69,363283.17272931914,303109.4482111689
tarj_default,70,209397.0946526461,165426.24050319637
tarj_default,71,91899.97207374002,135881.15220475497
tarj_default,72,34995.69862042802,93037.25656710009
tarj_default,73,18328.77873636,93037.25656710009
tarj_default,74,15798.761580177004,83066.77050030004
tarj_default,75,13151.121617097,83066.77050030004
tarj_default,76,11870.671349097,80861.55059430008
tarj_default,77,10805.948963271005,80861.55059430008
tarj_default,78,12842.099288757,82162.81605206004
tarj_default,79,26150.6312753166,135068.6036158001
tarj_default,80,41236.630502124026,243139.1061213521
tarj_default,81,95868.75663919502,478313.28576705494
tarj_default,82,212266.14970753808,722927.378441758
tarj_default,83,272609.35397223604,1202508.9108458157
tarj_default,84,330147.3873352442,2237689.353032274
tarj_default,85,261760.09185447608,4500050.888772728
tarj_default,86,211834.225326402,7065148.4076404525
tarj_default,87,217150.94365958415,7614875.866300501
tarj_default,88,211754.05918834195,7298126.42367386
tarj_default,89,278185.74093375,4940230.395484961
tarj_default,90,423865.83632482786,1896837.6918700219
tarj_default,91,373948.521516392,1079542.9351354467
tarj_default,92,372961.4371901582,523726.162252664
tarj_default,93,269314.5294588511,298987.2577671429
tarj_default,94,196401.301099002,148092.98383717457
tarj_default,95,88691.17069912807,134035.55792693998
tarj_default,96,34181.85158257198,93037.25656710009
tarj_default,97,18627.800025084,93037.25656710009
tarj_default,98,16254.345902148005,83066.77050030004
tarj_default,99,13387.102304193004,83066.77050030004
tarj_default,100,12058.894039995,80861.55059430008
tarj_default,101,10496.926634931004,80861.55059430008
tarj_default,102,9668.751498516003,81512.18332318006
tarj_default,103,21745.348910196015,113126.43735222325
tarj_default,104,32586.117063534,175837.6182963408
tarj_default,105,49651.15108316701,307891.9336547186
tarj_default,106,112223.99008869597,483365.1547816039
tarj_default,107,222396.201101952,661304.6695430559
tarj_default,108,244143.37641393003,1107615.1817838948
tarj_default,109,300427.21301149204,1777870.9454094518
tarj_default,110,742055.4368815003,3097036.6330022337
tarj_default,111,802665.34343975,3275860.2687217523
tarj_default,112,802665.34343975,3273479.8031939594
tarj_default,113,840681.7377405002,2791127.155888823
tarj_default,114,342338.20101016,1678350.642528249
tarj_default,115,329542.46982438606,991588.0667946448
tarj_default,116,274102.18425418506,703753.7311596049
tarj_default,117,226863.52072883115,320175.7348551852
tarj_default,118,103623.46685972394,137692.20255620652
tarj_default,119,56384.18363085606,108260.09596182004
tarj_default,120,21944.747941676993,93037.25656710009
tarj_default,121,17383.758625770002,93037.25656710009
tarj_default,122,15573.085135857002,83066.77050030004
tarj_default,123,13724.217571473002,83066.77050030004
tarj_default,124,13249.446903387,83066.77050030004
tarj_default,125,13219.9493175,83066.77050030004
tarj_default,126,15574.115637878998,86454.28598902006
tarj_default,127,31117.96071617401,141576.33778288303
tarj_default,128,44232.030495732,218151.13303552824
tarj_default,129,87618.99837811507,337953.60869084793
tarj_default,130,220631.3488463581,522410.536084792
tarj_default,131,266931.08588213805,742364.997020102
tarj_default,132,331820.56724948995,1409704.6683153363
tarj_default,133,593138.6508933402,3298564.77798198
tarj_default,134,742055.4368815003,3414993.103265696
tarj_default,135,741094.8398255003,3467094.6295882026
tarj_default,136,741094.8398255003,3464354.0245153345
tarj_default,137,704420.2036095241,3022420.1929875887
tarj_default,138,333674.11908872856,1347762.3466139992
tarj_default,139,306151.5591528031,700658.7860906115
tarj_default,140,241809.88414189953,471194.89097673504
tarj_default,141,208967.27268686396,314082.0463922488
tarj_default,142,123103.67048040002,169130.18954298695
tarj_default,143,44802.59880796802,99183.23782608006
tarj_default,144,20634.97773374399,93037.25656710009
tarj_default,145,16884.829468467004,83066.77050030004
tarj_default,146,14036.049193707,83066.77050030004
tarj_default,147,12470.455595466005,80861.55059430008
tarj_default,148,11225.938400423998,80861.55059430008
tarj_default,149,10501.140575772,80861.55059430008
tarj_default,150,9914.394648366006,81512.18332318006
tarj_default,151,20342.3780158434,130624.66227432492
tarj_default,152,27995.162917896003,156176.16440683804
tarj_default,153,38652.861062142,294334.8926686466
tarj_default,154,82289.21781956704,427618.76348470745
tarj_default,155,122416.58747640003,979479.33792788
tarj_default,156,224722.04135357996,1450953.79552367
tarj_default,157,317510.1898266,2146015.1422957
tarj_default,158,418194.529389645,2549615.0690793376
tarj_default,159,501280.2330735199,2648382.518866445
tarj_default,160,495923.11602904386,2562752.781190615
tarj_default,161,486308.9587395478,2156026.402611654
tarj_default,162,303987.67767699994,1197969.862216748
tarj_default,163,220557.16240132792,615474.6175123048
tarj_default,164,199119.95882223308,428855.84114110004
tarj_default,165,107851.598386056,259371.6575907876
tarj_default,166,90466.44544343394,158963.7659584268
tarj_default,167,25523.99069243391,98867.1835167601
tarj_default,168,15862.233080142,83066.77050030004
tarj_guided_profit,1,14069.760720435,83066.77050030004
tarj_guided_profit,2,11997.089574327,80861.55059430008
tarj_guided_profit,3,10614.916978478996,80861.55059430008
tarj_guided_profit,4,10686.553972776002,80861.55059430008
tarj_guided_profit,5,13797.846960381004,80861.55059430008
tarj_guided_profit,6,13260.7478682432,137965.38653669404
tarj_guided_profit,7,27311.966024503505,246146.2378016777
tarj_guided_profit,8,63409.61134101904,394565.58178572607
tarj_guided_profit,9,171300.32507268607,636537.9858567719
tarj_guided_profit,10,258991.72883218795,841868.607176488
tarj_guided_profit,11,312459.2582173081,1319334.3334015717
tarj_guided_profit,12,287497.6110400082,2607924.015112059
tarj_guided_profit,13,195574.62856747827,4360359.902478282
tarj_guided_profit,14,121063.69240937987,6420786.550092421
tarj_guided_profit,15,110405.599884,7282531.2675099
tarj_guided_profit,16,107051.88139289992,6943513.85714925
tarj_guided_profit,17,229157.43505856383,4562841.512247108
tarj_guided_profit,18,314008.26329856005,2464717.2717311997
tarj_guided_profit,19,365551.611397962,935812.5047005378
tarj_guided_profit,20,364214.71169856616,527203.0471717269
tarj_guided_profit,21,308342.5798966501,312026.381948803
tarj_guided_profit,22,142490.14751266266,182979.1653984992
tarj_guided_profit,23,55703.539960739974,93037.25656710009
tarj_guided_profit,24,18232.866247524,93037.25656710009
tarj_guided_profit,25,15223.286647161003,83066.77050030004
tarj_guided_profit,26,12455.004479048996,80861.55059430008
tarj_guided_profit,27,10748.358438443998,80861.55059430008
tarj_guided_profit,28,10569.968276175,80861.55059430008
tarj_guided_profit,29,13303.411235036998,80861.55059430008
tarj_guided_profit,30,12627.725441925602,137174.10850379706
tarj_guided_profit,31,26291.687877006,244406.81132071518
tarj_guided_profit,32,62147.41623558306,394100.7783384421
tarj_guided_profit,33,175363.792016208,638434.5788276158
tarj_guided_profit,34,267028.0127488321,846368.7762780321
tarj_guided_profit,35,322301.9095559101,1328332.18752565
tarj_guided_profit,36,304465.28435803205,2859454.23545538
tarj_guided_profit,37,229075.31831350783,4865129.402974788
tarj_guided_profit,38,125274.74115870013,7001219.579740951
tarj_guided_profit,39,179395.60727088014,7737998.797956
tarj_guided_profit,40,189806.4142959599,7422178.876340339
tarj_guided_profit,41,286639.521219,5221684.999938871
tarj_guided_profit,42,330155.71667589893,2949818.7793411617
tarj_guided_profit,43,376844.9712969542,1766870.96606172
tarj_guided_profit,44,369868.29457333824,1105301.2945029046
tarj_guided_profit,45,348626.288564394,343067.6521202928
tarj_guided_profit,46,192583.4706970561,211394.36538616332
tarj_guided_profit,47,76913.07135636003,93037.25656710009
tarj_guided_profit,48,21207.374571602995,93037.25656710009
tarj_guided_profit,49,17048.444890599,83066.77050030004
tarj_guided_profit,50,14166.681359778002,83066.77050030004
tarj_guided_profit,51,12405.841835903995,80861.55059430008
tarj_guided_profit,52,12046.252217472,80861.55059430008
tarj_guided_profit,53,12129.126387345,80861.55059430008
tarj_guided_profit,54,13512.37710366,138279.92308096506
tarj_guided_profit,55,27903.096250166986,247154.02922673017
tarj_guided_profit,56,59682.05375195253,395268.03033052955
tarj_guided_profit,57,194625.80481211797,644638.8423438359
tarj_guided_profit,58,288142.364785308,834079.8024920209
tarj_guided_profit,59,365537.785139505,1801007.098300623
tarj_guided_profit,60,494582.2424402401,2892829.1920987046
tarj_guided_profit,61,123089.23878742778,6122283.119926596
tarj_guided_profit,62,136428.78542522393,7570606.97657898
tarj_guided_profit,63,180738.9372095999,7742476.5644184
tarj_guided_profit,64,191943.53010755996,7428946.409743739
tarj_guided_profit,65,290553.269940612,6263423.183339173
tarj_guided_profit,66,324467.97077379597,4742003.127532644
tarj_guided_profit,67,604178.3248720202,1774415.2029497097
tarj_guided_profit,68,564331.302417495,1139596.4801225476
tarj_guided_profit,69,352784.5278751261,343632.09014730726
tarj_guided_profit,70,209397.0946526461,212214.7413987313
tarj_guided_profit,71,94538.8813407,134770.85864519997
tarj_guided_profit,72,34995.69862042802,93037.25656710009
tarj_guided_profit,73,18328.77873636,93037.25656710009
tarj_guided_profit,74,15798.761580177004,83066.77050030004
tarj_guided_profit,75,13151.121617097,83066.77050030004
tarj_guided_profit,76,11870.671349097,80861.55059430008
tarj_guided_profit,77,10805.948963271005,80861.55059430008
tarj_guided_profit,78,8055.369311655598,131992.10411204718
tarj_guided_profit,79,20975.165168170497,222002.35772924256
tarj_guided_profit,80,63536.04900234902,377942.40294188855
tarj_guided_profit,81,96812.58628866,599908.1976125699
tarj_guided_profit,82,203076.90019451408,824718.0598070361
tarj_guided_profit,83,276571.35864292807,1257312.539512436
tarj_guided_profit,84,450344.58225547825,2827691.8006793847
tarj_guided_profit,85,193639.91019450605,5131348.617140694
tarj_guided_profit,86,136537.68900330004,6638848.927263852
tarj_guided_profit,87,116902.97149739998,7080168.59166114
tarj_guided_profit,88,105330.5037602999,6925145.866229364
tarj_guided_profit,89,234166.55650697983,5833549.289678341
tarj_guided_profit,90,492944.77045134007,2483329.93414416
tarj_guided_profit,91,496139.96422362,1688028.6452622057
tarj_guided_profit,92,380358.8203174562,577200.330516428
tarj_guided_profit,93,331678.3778728501,345107.2488243545
tarj_guided_profit,94,196401.301099002,211580.6462551825
tarj_guided_profit,95,92756.21391036003,134770.85864519997
tarj_guided_profit,96,34181.85158257198,93037.25656710009
tarj_guided_profit,97,18627.800025084,93037.25656710009
tarj_guided_profit,98,16254.345902148005,83066.77050030004
tarj_guided_profit,99,13387.102304193004,83066.77050030004
tarj_guided_profit,100,12058.894039995,80861.55059430008
tarj_guided_profit,101,10496.926634931004,80861.55059430008
tarj_guided_profit,102,9668.751498516003,90895.78652488929
tarj_guided_profit,103,22999.214947082404,136882.13960395806
tarj_guided_profit,104,32978.1781466418,209096.60397080134
tarj_guided_profit,105,57845.79321947249,335467.19378001004
tarj_guided_profit,106,166333.86547504796,578442.076566628
tarj_guided_profit,107,246066.904254084,751433.715977336
tarj_guided_profit,108,278089.5380695801,1097429.1387433899
tarj_guided_profit,109,362044.1428603679,2118637.6630858798
tarj_guided_profit,110,457328.0666674801,3239574.3989677187
tarj_guided_profit,111,343257.70266603003,4260847.244823642
tarj_guided_profit,112,343881.7122618,4257866.69620642
tarj_guided_profit,113,453203.40749544016,3258215.7165036444
tarj_guided_profit,114,242918.04225698413,2125780.5814374597
tarj_guided_profit,115,272252.41232806805,876811.4948002938
tarj_guided_profit,116,257827.03064646004,590087.7000223049
tarj_guided_profit,117,222050.42979963133,328705.5245030689
tarj_guided_profit,118,103623.46685972394,180191.18034656905
tarj_guided_profit,119,55560.36509625604,100648.67626446007
tarj_guided_profit,120,21944.747941676993,93037.25656710009
tarj_guided_profit,121,17383.758625770002,93037.25656710009
tarj_guided_profit,122,15573.085135857002,83066.77050030004
tarj_guided_profit,123,13724.217571473002,83066.77050030004
tarj_guided_profit,124,13249.446903387,83066.77050030004
tarj_guided_profit,125,13219.9493175,83066.77050030004
tarj_guided_profit,126,13065.039518918997,128425.53507391525
tarj_guided_profit,127,27382.66991301,196255.72067528404
tarj_guided_profit,128,51497.7831755475,327483.85264641006
tarj_guided_profit,129,77079.0245526,551621.0696682599
tarj_guided_profit,130,174315.01928276411,727601.645880084
tarj_guided_profit,131,247286.688623154,1084556.7022490166
tarj_guided_profit,132,273174.95964239404,1361135.0791495799
tarj_guided_profit,133,272684.14874970017,3138474.9460877897
tarj_guided_profit,134,306946.1796868801,3824700.5794155756
tarj_guided_profit,135,303560.5957098301,4111095.093785206
tarj_guided_profit,136,304250.9893051501,4107981.5626102695
tarj_guided_profit,137,385026.3177121141,2997598.1798506817
tarj_guided_profit,138,318028.42583383806,1234401.3420072577
tarj_guided_profit,139,294438.14011612214,744842.7744173525
tarj_guided_profit,140,282552.110166444,535057.4117279961
tarj_guided_profit,141,200771.53127408875,300518.8423283664
tarj_guided_profit,142,123103.67048040002,166076.25112523095
tarj_guided_profit,143,49294.35926236802,100648.67626446007
tarj_guided_profit,144,20634.97773374399,93037.25656710009
tarj_guided_profit,145,16884.829468467004,83066.77050030004
tarj_guided_profit,146,14036.049193707,83066.77050030004
tarj_guided_profit,147,12470.455595466005,80861.55059430008
tarj_guided_profit,148,11225.938400423998,80861.55059430008
tarj_guided_profit,149,10501.140575772,80861.55059430008
tarj_guided_profit,150,9914.394648366006,111437.06267994273
tarj_guided_profit,151,43460.0574695694,181010.72969194702
tarj_guided_profit,152,54176.451414569994,286190.46905248007
tarj_guided_profit,153,74669.0957697795,387356.2162483216
tarj_guided_profit,154,77049.77885856901,646717.0807670235
tarj_guided_profit,155,228705.60326442,825863.3910972599
tarj_guided_profit,156,311061.86035252496,1210798.605313936
tarj_guided_profit,157,352746.26480249997,1926645.51850138
tarj_guided_profit,158,301503.72183708,2497051.281730515
tarj_guided_profit,159,300112.71903228003,2598093.7236436103
tarj_guided_profit,160,301902.47597445606,2589358.802474752
tarj_guided_profit,161,307029.37085954397,2275882.6443709238
tarj_guided_profit,162,310112.37091074005,1349878.1559518962
tarj_guided_profit,163,102985.60204570791,872680.3622346934
tarj_guided_profit,164,113032.939229352,632634.0005192169
tarj_guided_profit,165,102633.5693384448,359765.6575283201
tarj_guided_profit,166,45094.56323750396,179248.2138621229
tarj_guided_profit,167,20814.30005136899,117600.45853929572
tarj_guided_profit,168,15862.233080142,83066.77050030004
tarj_profit_max,1,14069.760720435,83066.77050030004
tarj_profit_max,2,11997.089574327,80861.55059430008
tarj_profit_max,3,10614.916978478996,80861.55059430008
tarj_profit_max,4,10686.553972776002,80861.55059430008
tarj_profit_max,5,11480.179497831004,80861.55059430008
tarj_profit_max,6,15891.473137703995,128679.42107377526
tarj_profit_max,7,31419.45731078401,228701.11475623064
tarj_profit_max,8,53939.84439019806,381893.733554296
tarj_profit_max,9,171300.32507268607,597625.6534126799
tarj_profit_max,10,246312.26228876392,971260.7884076519
tarj_profit_max,11,282455.2669995661,1560261.4212004459
tarj_profit_max,12,330104.5937077082,2573113.450264968
tarj_profit_max,13,168104.62712797208,5245045.580108737
tarj_profit_max,14,99557.33741802003,7944536.052026821
tarj_profit_max,15,118450.08200857491,10566504.285564901
tarj_profit_max,16,120685.89433597495,10549735.6931094
tarj_profit_max,17,109674.51392893202,7587690.027251269
tarj_profit_max,18,494704.0601406001,3143372.8873485196
tarj_profit_max,19,355028.46582966606,1493957.355525886
tarj_profit_max,20,343556.7807081662,915377.9951306779
tarj_profit_max,21,235023.9625659901,535353.479665867
tarj_profit_max,22,129869.95639715769,271486.02367337677
tarj_profit_max,23,49426.969051614,120552.05847978
tarj_profit_max,24,21607.62198454199,92436.5776291001
tarj_profit_max,25,15223.286647161003,83066.77050030004
tarj_profit_max,26,12455.004479048996,80861.55059430008
tarj_profit_max,27,10748.358438443998,80861.55059430008
tarj_profit_max,28,10569.968276175,80861.55059430008
tarj_profit_max,29,10985.743772487,80861.55059430008
tarj_profit_max,30,12627.725441925602,153406.30990484616
tarj_profit_max,31,30051.29386709401,226999.27102081315
tarj_profit_max,32,52626.004457286086,404475.94160687603
tarj_profit_max,33,175363.792016208,599598.5848389597
tarj_profit_max,34,254868.22048404615,977297.9324651981
tarj_profit_max,35,293636.3721481201,1571587.782401725
tarj_profit_max,36,347072.2670257321,2608602.8214481194
tarj_profit_max,37,107760.77971030772,6377483.317343749
tarj_profit_max,38,104395.6176322501,9151910.277857626
tarj_profit_max,39,149496.33939240014,11225873.5699068
tarj_profit_max,40,158172.0119132999,11277927.605032198
tarj_profit_max,41,152957.3062833,8655995.06589177
tarj_profit_max,42,224774.15723988396,4935155.23638708
tarj_profit_max,43,419451.95396465424,1707921.10789256
tarj_profit_max,44,348112.07135955326,1219925.507123253
tarj_profit_max,45,348626.288564394,591063.0970697055
tarj_profit_max,46,184587.5802828313,294397.62343899923
tarj_profit_max,47,61365.96548356802,120552.05847978
tarj_profit_max,48,23574.429164253,92436.5776291001
tarj_profit_max,49,17048.444890599,83066.77050030004
tarj_profit_max,50,14166.681359778002,83066.77050030004
tarj_profit_max,51,12405.841835903995,80861.55059430008
tarj_profit_max,52,12046.252217472,80861.55059430008
tarj_profit_max,53,12129.126387345,80861.55059430008
tarj_profit_max,54,16206.009681974998,128931.05030919205
tarj_profit_max,55,32212.14582145799,229687.13143592613
tarj_profit_max,56,94216.89891474613,384659.495116847
tarj_profit_max,57,192116.68204651796,607732.6003683598
tarj_profit_max,58,263657.40431632195,1076661.1619471575
tarj_profit_max,59,264275.327970546,1944783.0378111189
tarj_profit_max,60,492672.7097543701,3043745.197246678
tarj_profit_max,61,98169.23292445212,8353346.042295344
tarj_profit_max,62,113690.65452101995,10466355.128090004
tarj_profit_max,63,150615.78100799996,11232590.2196004
tarj_profit_max,64,159952.94175629996,11288613.184090199
tarj_profit_max,65,106369.59498361209,8671425.35145026
tarj_profit_max,66,88265.59508754604,6364154.295917881
tarj_profit_max,67,387374.859030792,1784508.91368113
tarj_profit_max,68,343673.4639739891,1267901.184041687
tarj_profit_max,69,352784.5278751261,564292.1997107634
tarj_profit_max,70,262014.67619340908,297022.8772888823
tarj_profit_max,71,92026.00658272502,136851.51980720492
tarj_profit_max,72,34995.69862042802,108260.09596182004
tarj_profit_max,73,18328.77873636,93037.25656710009
tarj_profit_max,74,15798.761580177004,83066.77050030004
tarj_profit_max,75,13151.121617097,83066.77050030004
tarj_profit_max,76,11870.671349097,80861.55059430008
tarj_profit_max,77,10805.948963271005,80861.55059430008
tarj_profit_max,78,13692.022884111528,124188.26799194976
tarj_profit_max,79,26260.83507682797,265494.3021339195
tarj_profit_max,80,39030.10723392304,448107.8857366955
tarj_profit_max,81,100882.63647402002,691772.4687794698
tarj_profit_max,82,212266.14970753808,1124952.796607132
tarj_profit_max,83,403395.57291193213,1807134.6773673117
tarj_profit_max,84,548491.2838278483,3424965.372358945
tarj_profit_max,85,176356.69433128505,7239530.063956815
tarj_profit_max,86,139280.90034184203,9822838.39259706
tarj_profit_max,87,117698.21591617489,10572143.281257901
tarj_profit_max,88,121833.479424375,10541128.8049464
tarj_profit_max,89,98774.30469884996,8157379.817906121
tarj_profit_max,90,334904.4964238401,3727715.174388653
tarj_profit_max,91,274601.77286539203,2182575.704562152
tarj_profit_max,92,348805.2641188082,1173877.134493384
tarj_profit_max,93,319065.13497261616,726073.028468933
tarj_profit_max,94,186957.9817719012,383437.3186149252
tarj_profit_max,95,92756.21391036003,132415.48412827798
tarj_profit_max,96,34181.85158257198,99680.54712764529
tarj_profit_max,97,18627.800025084,93037.25656710009
tarj_profit_max,98,16254.345902148005,83066.77050030004
tarj_profit_max,99,13387.102304193004,83066.77050030004
tarj_profit_max,100,12058.894039995,80861.55059430008
tarj_profit_max,101,10496.926634931004,80861.55059430008
tarj_profit_max,102,9668.751498516003,80861.55059430008
tarj_profit_max,103,22999.214947082404,136882.13960395806
tarj_profit_max,104,47324.14761650881,191682.47700415432
tarj_profit_max,105,88085.27428521148,291225.14366725803
tarj_profit_max,106,108996.177098508,520478.20877077186
tarj_profit_max,107,246066.904254084,774067.461440328
tarj_profit_max,108,260972.35138614007,1594052.5710527098
tarj_profit_max,109,271718.3584675478,2382513.7210427998
tarj_profit_max,110,682074.3769858803,4410385.732075343
tarj_profit_max,111,734846.78785977,4512259.508065395
tarj_profit_max,112,735262.79425695,4508944.924574019
tarj_profit_max,113,754045.6964980053,4009164.2720583086
tarj_profit_max,114,497560.58181399,2433082.6265708795
tarj_profit_max,115,521242.76802077994,1434707.5169975518
tarj_profit_max,116,307241.85330174,787491.62915438
tarj_profit_max,117,209362.66709999417,478610.516522284
tarj_profit_max,118,96820.24659988076,242440.29659058357
tarj_profit_max,119,60052.12555065605,105329.21908506003
tarj_profit_max,120,21944.747941676993,93037.25656710009
tarj_profit_max,121,17383.758625770002,93037.25656710009
tarj_profit_max,122,15573.085135857002,83066.77050030004
tarj_profit_max,123,13724.217571473002,83066.77050030004
tarj_profit_max,124,13249.446903387,83066.77050030004
tarj_profit_max,125,13219.9493175,83066.77050030004
tarj_profit_max,126,16258.577335479002,106593.03165928765
tarj_profit_max,127,31117.96071617401,156419.27638174302
tarj_profit_max,128,51497.7831755475,264970.0415083845
tarj_profit_max,129,101674.33146114004,508747.8688597999
tarj_profit_max,130,205938.61752615607,733362.373979152
tarj_profit_max,131,290823.673515696,1094198.1572911676
tarj_profit_max,132,424145.4297129722,1991667.129877748
tarj_profit_max,133,540088.0805507402,4651707.984112989
tarj_profit_max,134,681906.2041870203,4740396.66515381
tarj_profit_max,135,679649.1482023203,4788619.089396846
tarj_profit_max,136,680109.4105992003,4784760.734676469
tarj_profit_max,137,548225.7198416641,4625543.619832967
tarj_profit_max,138,421131.5903025722,1967945.452236854
tarj_profit_max,139,260045.94250746607,1422293.9365049298
tarj_profit_max,140,282552.110166444,710613.012104514
tarj_profit_max,141,228713.82404536393,434841.3799800191
tarj_profit_max,142,182609.3848518901,229773.43984359596
tarj_profit_max,143,107011.15265662808,105329.21908506003
tarj_profit_max,144,27242.734733483907,93037.25656710009
tarj_profit_max,145,16884.829468467004,83066.77050030004
tarj_profit_max,146,14036.049193707,83066.77050030004
tarj_profit_max,147,12470.455595466005,80861.55059430008
tarj_profit_max,148,11225.938400423998,80861.55059430008
tarj_profit_max,149,10501.140575772,80861.55059430008
